shot_ID,tag,val,val_str
5109,field_loc_x,0.556762,NULL
5109,field_loc_y,0.646563,NULL
5109,def_scheme,NULL,man
5109,is_transition,0,NULL
5109,is_off_dodge,0,NULL
5109,is_right_handed,1,NULL
5109,shot_quality,1,NULL
5109,goal_loc_x,0.658889,NULL
5109,goal_loc_y,0.671562,NULL
5110,field_loc_x,0.58713,NULL
5110,field_loc_y,0.666562,NULL
5110,def_scheme,NULL,man
5110,is_transition,0,NULL
5110,is_off_dodge,0,NULL
5110,is_right_handed,0,NULL
5110,shot_quality,1,NULL
5110,goal_loc_x,0.800642,NULL
5110,goal_loc_y,0.321562,NULL
5111,field_loc_x,0.407963,NULL
5111,field_loc_y,0.611562,NULL
5111,def_scheme,NULL,man
5111,is_transition,1,NULL
5111,is_off_dodge,0,NULL
5111,is_right_handed,1,NULL
5111,shot_quality,2,NULL
5111,goal_loc_x,0.87885,NULL
5111,goal_loc_y,0.811562,NULL
5112,field_loc_x,0.526395,NULL
5112,field_loc_y,0.436563,NULL
5112,def_scheme,NULL,man
5112,is_transition,1,NULL
5112,is_off_dodge,0,NULL
5112,is_right_handed,1,NULL
5112,shot_quality,2,NULL
5112,goal_loc_x,0.80553,NULL
5112,goal_loc_y,0.166562,NULL
5113,field_loc_x,0.620533,NULL
5113,field_loc_y,0.541562,NULL
5113,def_scheme,NULL,man
5113,is_transition,1,NULL
5113,is_off_dodge,0,NULL
5113,is_right_handed,0,NULL
5113,shot_quality,2,NULL
5114,field_loc_x,0.432257,NULL
5114,field_loc_y,0.326562,NULL
5114,def_scheme,NULL,man
5114,is_transition,1,NULL
5114,is_off_dodge,1,NULL
5114,is_right_handed,1,NULL
5114,shot_quality,3,NULL
5114,clean_save,1,NULL
5114,goal_loc_x,0.233632,NULL
5114,goal_loc_y,0.671562,NULL
5115,field_loc_x,0.578019,NULL
5115,field_loc_y,0.606562,NULL
5115,def_scheme,NULL,man
5115,is_transition,1,NULL
5115,is_off_dodge,1,NULL
5115,is_right_handed,0,NULL
5115,shot_quality,2,NULL
5115,clean_save,0,NULL
5115,goal_loc_x,0.746873,NULL
5115,goal_loc_y,0.201562,NULL
5116,field_loc_x,0.511212,NULL
5116,field_loc_y,0.546562,NULL
5116,def_scheme,NULL,man
5116,is_transition,1,NULL
5116,is_off_dodge,0,NULL
5116,is_right_handed,1,NULL
5116,shot_quality,1,NULL
5116,goal_loc_x,0.722433,NULL
5116,goal_loc_y,0.636563,NULL
5117,field_loc_x,0.447441,NULL
5117,field_loc_y,0.441563,NULL
5117,def_scheme,NULL,man
5117,is_transition,0,NULL
5117,is_off_dodge,0,NULL
5117,is_right_handed,1,NULL
5117,shot_quality,2,NULL
5117,goal_loc_x,0.712657,NULL
5117,goal_loc_y,0.911563,NULL
5118,field_loc_x,0.411,NULL
5118,field_loc_y,0.446562,NULL
5118,def_scheme,NULL,man
5118,is_transition,0,NULL
5118,is_off_dodge,0,NULL
5118,is_right_handed,1,NULL
5118,shot_quality,2,NULL
5118,clean_save,1,NULL
5118,goal_loc_x,0.282512,NULL
5118,goal_loc_y,0.671562,NULL
5119,field_loc_x,0.556762,NULL
5119,field_loc_y,0.641563,NULL
5119,def_scheme,NULL,man
5119,is_transition,0,NULL
5119,is_off_dodge,1,NULL
5119,is_right_handed,0,NULL
5119,shot_quality,3,NULL
5119,goal_loc_x,0.722433,NULL
5119,goal_loc_y,0.141563,NULL
5120,field_loc_x,0.40189,NULL
5120,field_loc_y,0.576563,NULL
5120,def_scheme,NULL,man
5120,is_transition,0,NULL
5120,is_off_dodge,1,NULL
5120,is_right_handed,1,NULL
5120,shot_quality,2,NULL
5120,clean_save,0,NULL
5120,goal_loc_x,0.282512,NULL
5120,goal_loc_y,0.626562,NULL
5121,field_loc_x,0.532469,NULL
5121,field_loc_y,0.656563,NULL
5121,def_scheme,NULL,man
5121,is_transition,0,NULL
5121,is_off_dodge,0,NULL
5121,is_right_handed,1,NULL
5121,shot_quality,1,NULL
5121,goal_loc_x,0.727321,NULL
5121,goal_loc_y,0.691562,NULL
5122,field_loc_x,0.541579,NULL
5122,field_loc_y,0.446562,NULL
5122,def_scheme,NULL,man
5122,is_transition,1,NULL
5122,is_off_dodge,1,NULL
5122,is_right_handed,0,NULL
5122,shot_quality,2,NULL
5122,goal_loc_x,0.0821034,NULL
5122,goal_loc_y,0.146563,NULL
5123,field_loc_x,0.474771,NULL
5123,field_loc_y,0.596563,NULL
5123,def_scheme,NULL,man
5123,is_transition,0,NULL
5123,is_off_dodge,1,NULL
5123,is_right_handed,1,NULL
5123,shot_quality,2,NULL
5123,clean_save,0,NULL
5123,goal_loc_x,0.556241,NULL
5123,goal_loc_y,0.391562,NULL
5124,field_loc_x,0.538542,NULL
5124,field_loc_y,0.446562,NULL
5124,def_scheme,NULL,man
5124,is_transition,0,NULL
5124,is_off_dodge,1,NULL
5124,is_right_handed,0,NULL
5124,shot_quality,3,NULL
5124,goal_loc_x,0.883738,NULL
5124,goal_loc_y,0.131563,NULL
5125,field_loc_x,0.411,NULL
5125,field_loc_y,0.656563,NULL
5125,def_scheme,NULL,man
5125,is_transition,0,NULL
5125,is_off_dodge,1,NULL
5125,is_right_handed,1,NULL
5125,shot_quality,2,NULL
5125,clean_save,0,NULL
5125,goal_loc_x,0.497585,NULL
5125,goal_loc_y,0.151562,NULL
5126,field_loc_x,0.389743,NULL
5126,field_loc_y,0.471563,NULL
5126,def_scheme,NULL,man
5126,is_transition,0,NULL
5126,is_off_dodge,0,NULL
5126,is_right_handed,1,NULL
5126,shot_quality,2,NULL
5126,goal_loc_x,0.126096,NULL
5126,goal_loc_y,0.676562,NULL
5127,field_loc_x,0.432257,NULL
5127,field_loc_y,0.406563,NULL
5127,def_scheme,NULL,man
5127,is_transition,0,NULL
5127,is_off_dodge,1,NULL
5127,is_right_handed,0,NULL
5127,shot_quality,2,NULL
5127,goal_loc_x,0.302064,NULL
5127,goal_loc_y,0.411563,NULL
5128,field_loc_x,0.480845,NULL
5128,field_loc_y,0.566562,NULL
5128,def_scheme,NULL,man
5128,is_transition,0,NULL
5128,is_off_dodge,0,NULL
5128,is_right_handed,1,NULL
5128,shot_quality,3,NULL
5128,goal_loc_x,0.610009,NULL
5128,goal_loc_y,0.856562,NULL
5129,field_loc_x,0.58713,NULL
5129,field_loc_y,0.641563,NULL
5129,def_scheme,NULL,man
5129,is_transition,0,NULL
5129,is_off_dodge,1,NULL
5129,is_right_handed,0,NULL
5129,shot_quality,2,NULL
5129,goal_loc_x,0.233632,NULL
5129,goal_loc_y,0.701563,NULL
5130,field_loc_x,0.456551,NULL
5130,field_loc_y,0.386562,NULL
5130,def_scheme,NULL,man
5130,is_transition,0,NULL
5130,is_off_dodge,0,NULL
5130,is_right_handed,0,NULL
5130,shot_quality,2,NULL
5130,goal_loc_x,0.517137,NULL
5130,goal_loc_y,0.156563,NULL
5131,field_loc_x,0.395817,NULL
5131,field_loc_y,0.581563,NULL
5131,def_scheme,NULL,man
5131,is_transition,0,NULL
5131,is_off_dodge,0,NULL
5131,is_right_handed,1,NULL
5131,shot_quality,2,NULL
5131,goal_loc_x,0.26296,NULL
5131,goal_loc_y,0.611562,NULL
5132,field_loc_x,0.526395,NULL
5132,field_loc_y,0.466563,NULL
5132,def_scheme,NULL,man
5132,is_transition,0,NULL
5132,is_off_dodge,1,NULL
5132,is_right_handed,1,NULL
5132,shot_quality,2,NULL
5132,goal_loc_x,0.751761,NULL
5132,goal_loc_y,0.411563,NULL
5133,field_loc_x,0.532469,NULL
5133,field_loc_y,0.431563,NULL
5133,def_scheme,NULL,man
5133,is_transition,1,NULL
5133,is_off_dodge,0,NULL
5133,is_right_handed,1,NULL
5133,shot_quality,2,NULL
5133,clean_save,1,NULL
5133,goal_loc_x,0.448704,NULL
5133,goal_loc_y,0.196562,NULL
5134,field_loc_x,0.511212,NULL
5134,field_loc_y,0.431563,NULL
5134,def_scheme,NULL,man
5134,is_transition,0,NULL
5134,is_off_dodge,1,NULL
5134,is_right_handed,1,NULL
5134,shot_quality,2,NULL
5134,goal_loc_x,0.492697,NULL
5134,goal_loc_y,0.171562,NULL
5135,field_loc_x,0.414037,NULL
5135,field_loc_y,0.656563,NULL
5135,def_scheme,NULL,man
5135,is_transition,1,NULL
5135,is_off_dodge,0,NULL
5135,is_right_handed,1,NULL
5135,shot_quality,1,NULL
5135,goal_loc_x,0.644225,NULL
5135,goal_loc_y,0.666562,NULL
5136,field_loc_x,0.447441,NULL
5136,field_loc_y,0.391562,NULL
5136,def_scheme,NULL,man
5136,is_transition,1,NULL
5136,is_off_dodge,1,NULL
5136,is_right_handed,0,NULL
5136,shot_quality,2,NULL
5136,goal_loc_x,0.751761,NULL
5136,goal_loc_y,0.396562,NULL
5137,field_loc_x,0.574983,NULL
5137,field_loc_y,0.656563,NULL
5137,def_scheme,NULL,man
5137,is_transition,1,NULL
5137,is_off_dodge,0,NULL
5137,is_right_handed,0,NULL
5137,shot_quality,2,NULL
5137,goal_loc_x,0.80553,NULL
5137,goal_loc_y,0.461563,NULL
5138,field_loc_x,0.447441,NULL
5138,field_loc_y,0.371563,NULL
5138,def_scheme,NULL,man
5138,is_transition,0,NULL
5138,is_off_dodge,0,NULL
5138,is_right_handed,1,NULL
5138,shot_quality,2,NULL
5138,clean_save,0,NULL
5138,goal_loc_x,0.321616,NULL
5138,goal_loc_y,0.671562,NULL
5139,field_loc_x,0.407963,NULL
5139,field_loc_y,0.596563,NULL
5139,def_scheme,NULL,man
5139,is_transition,0,NULL
5139,is_off_dodge,1,NULL
5139,is_right_handed,1,NULL
5139,shot_quality,2,NULL
5139,goal_loc_x,0.795754,NULL
5139,goal_loc_y,0.621562,NULL
5140,field_loc_x,0.42011,NULL
5140,field_loc_y,0.476562,NULL
5140,def_scheme,NULL,man
5140,is_transition,0,NULL
5140,is_off_dodge,0,NULL
5140,is_right_handed,0,NULL
5140,shot_quality,2,NULL
5140,goal_loc_x,0.741985,NULL
5140,goal_loc_y,0.176563,NULL
5141,field_loc_x,0.432257,NULL
5141,field_loc_y,0.476562,NULL
5141,def_scheme,NULL,man
5141,is_transition,0,NULL
5141,is_off_dodge,1,NULL
5141,is_right_handed,0,NULL
5141,shot_quality,2,NULL
5141,goal_loc_x,0.795754,NULL
5141,goal_loc_y,0.201562,NULL
5142,field_loc_x,0.435294,NULL
5142,field_loc_y,0.516563,NULL
5142,def_scheme,NULL,man
5142,is_transition,1,NULL
5142,is_off_dodge,1,NULL
5142,is_right_handed,1,NULL
5142,shot_quality,2,NULL
5142,clean_save,0,NULL
5142,goal_loc_x,0.438928,NULL
5142,goal_loc_y,0.151562,NULL
5143,field_loc_x,0.492991,NULL
5143,field_loc_y,0.591563,NULL
5143,def_scheme,NULL,man
5143,is_transition,1,NULL
5143,is_off_dodge,0,NULL
5143,is_right_handed,1,NULL
5143,shot_quality,1,NULL
5143,clean_save,0,NULL
5143,goal_loc_x,0.478033,NULL
5143,goal_loc_y,0.391562,NULL
5144,field_loc_x,0.574983,NULL
5144,field_loc_y,0.566562,NULL
5144,def_scheme,NULL,man
5144,is_transition,0,NULL
5144,is_off_dodge,0,NULL
5144,is_right_handed,0,NULL
5144,shot_quality,2,NULL
5144,goal_loc_x,0.790866,NULL
5144,goal_loc_y,0.736562,NULL
5145,field_loc_x,0.356339,NULL
5145,field_loc_y,0.541562,NULL
5145,def_scheme,NULL,man
5145,is_transition,1,NULL
5145,is_off_dodge,0,NULL
5145,is_right_handed,1,NULL
5145,shot_quality,2,NULL
5145,goal_loc_x,0.741985,NULL
5145,goal_loc_y,0.686562,NULL
5146,field_loc_x,0.377596,NULL
5146,field_loc_y,0.576563,NULL
5146,def_scheme,NULL,man
5146,is_transition,0,NULL
5146,is_off_dodge,0,NULL
5146,is_right_handed,0,NULL
5146,shot_quality,3,NULL
5146,goal_loc_x,0.908178,NULL
5146,goal_loc_y,0.451562,NULL
5147,field_loc_x,0.58713,NULL
5147,field_loc_y,0.611562,NULL
5147,def_scheme,NULL,man
5147,is_transition,0,NULL
5147,is_off_dodge,1,NULL
5147,is_right_handed,0,NULL
5147,shot_quality,3,NULL
5147,clean_save,0,NULL
5147,goal_loc_x,0.756649,NULL
5147,goal_loc_y,0.591563,NULL
5148,field_loc_x,0.584093,NULL
5148,field_loc_y,0.621562,NULL
5148,def_scheme,NULL,man
5148,is_transition,0,NULL
5148,is_off_dodge,1,NULL
5148,is_right_handed,1,NULL
5148,shot_quality,2,NULL
5148,goal_loc_x,0.2874,NULL
5148,goal_loc_y,0.406563,NULL
2885,field_loc_x,0.432234,NULL
2885,field_loc_y,0.714531,NULL
2885,def_scheme,NULL,man
2885,is_transition,0,NULL
2885,is_off_dodge,1,NULL
2885,is_right_handed,1,NULL
2885,shot_quality,1,NULL
2885,goal_loc_x,0.267772,NULL
2885,goal_loc_y,0.689531,NULL
2886,field_loc_x,0.44438,NULL
2886,field_loc_y,0.679531,NULL
2886,def_scheme,NULL,man
2886,is_transition,0,NULL
2886,is_off_dodge,1,NULL
2886,is_right_handed,1,NULL
2886,shot_quality,1,NULL
2886,goal_loc_x,0.561053,NULL
2886,goal_loc_y,0.694531,NULL
2887,field_loc_x,0.641767,NULL
2887,field_loc_y,0.599531,NULL
2887,def_scheme,NULL,man
2887,is_transition,0,NULL
2887,is_off_dodge,1,NULL
2887,is_right_handed,1,NULL
2887,shot_quality,3,NULL
2887,clean_save,0,NULL
2887,goal_loc_x,0.507284,NULL
2887,goal_loc_y,0.684531,NULL
2888,field_loc_x,0.492968,NULL
2888,field_loc_y,0.664531,NULL
2888,is_transition,1,NULL
2888,is_off_dodge,0,NULL
2888,is_right_handed,1,NULL
2888,shot_quality,1,NULL
2888,goal_loc_x,0.751685,NULL
2888,goal_loc_y,0.434531,NULL
2890,field_loc_x,0.523335,NULL
2890,field_loc_y,0.444531,NULL
2890,def_scheme,NULL,man
2890,is_transition,0,NULL
2890,is_off_dodge,0,NULL
2890,is_right_handed,1,NULL
2890,shot_quality,2,NULL
2890,goal_loc_x,0.414412,NULL
2890,goal_loc_y,0.809531,NULL
2891,field_loc_x,0.568886,NULL
2891,field_loc_y,0.694531,NULL
2891,def_scheme,NULL,man
2891,is_transition,0,NULL
2891,is_off_dodge,1,NULL
2891,is_right_handed,1,NULL
2891,shot_quality,1,NULL
2891,goal_loc_x,0.311764,NULL
2891,goal_loc_y,0.694531,NULL
2893,field_loc_x,0.377573,NULL
2893,field_loc_y,0.459531,NULL
2893,is_transition,1,NULL
2893,is_off_dodge,1,NULL
2893,is_right_handed,1,NULL
2893,shot_quality,2,NULL
2893,goal_loc_x,0.448628,NULL
2893,goal_loc_y,0.714531,NULL
2896,field_loc_x,0.468674,NULL
2896,field_loc_y,0.544531,NULL
2896,def_scheme,NULL,zone
2896,is_transition,0,NULL
2896,is_off_dodge,0,NULL
2896,is_right_handed,1,NULL
2896,shot_quality,2,NULL
2896,goal_loc_x,0.507284,NULL
2896,goal_loc_y,0.154531,NULL
2898,field_loc_x,0.593179,NULL
2898,field_loc_y,0.439531,NULL
2898,def_scheme,NULL,zone
2898,is_transition,0,NULL
2898,is_off_dodge,0,NULL
2898,is_right_handed,0,NULL
2898,shot_quality,2,NULL
2898,goal_loc_x,0.502396,NULL
2898,goal_loc_y,0.704531,NULL
2899,field_loc_x,0.468674,NULL
2899,field_loc_y,0.449531,NULL
2899,def_scheme,NULL,man
2899,is_transition,0,NULL
2899,is_off_dodge,0,NULL
2899,is_right_handed,1,NULL
2899,shot_quality,2,NULL
2899,goal_loc_x,0.839669,NULL
2899,goal_loc_y,0.509531,NULL
2901,field_loc_x,0.362389,NULL
2901,field_loc_y,0.574531,NULL
2901,def_scheme,NULL,zone
2901,is_transition,0,NULL
2901,is_off_dodge,0,NULL
2901,is_right_handed,1,NULL
2901,shot_quality,2,NULL
2901,goal_loc_x,0.829893,NULL
2901,goal_loc_y,0.819531,NULL
2906,field_loc_x,0.429197,NULL
2906,field_loc_y,0.664531,NULL
2906,def_scheme,NULL,zone
2906,is_transition,0,NULL
2906,is_off_dodge,0,NULL
2906,is_right_handed,1,NULL
2906,shot_quality,1,NULL
2906,goal_loc_x,0.746797,NULL
2906,goal_loc_y,0.379531,NULL
2907,field_loc_x,0.562812,NULL
2907,field_loc_y,0.709531,NULL
2907,def_scheme,NULL,man
2907,is_transition,0,NULL
2907,is_off_dodge,1,NULL
2907,is_right_handed,0,NULL
2907,shot_quality,1,NULL
2907,clean_save,0,NULL
2907,goal_loc_x,0.531724,NULL
2907,goal_loc_y,0.674531,NULL
2912,field_loc_x,0.471711,NULL
2912,field_loc_y,0.639531,NULL
2912,def_scheme,NULL,man
2912,is_transition,0,NULL
2912,is_off_dodge,0,NULL
2912,is_right_handed,0,NULL
2912,shot_quality,1,NULL
2912,clean_save,0,NULL
2912,goal_loc_x,0.233555,NULL
2912,goal_loc_y,0.629531,NULL
2913,field_loc_x,0.42616,NULL
2913,field_loc_y,0.749531,NULL
2913,def_scheme,NULL,zone
2913,is_transition,0,NULL
2913,is_off_dodge,1,NULL
2913,is_right_handed,1,NULL
2913,shot_quality,2,NULL
2913,clean_save,1,NULL
2913,goal_loc_x,0.453516,NULL
2913,goal_loc_y,0.684531,NULL
2914,field_loc_x,0.574959,NULL
2914,field_loc_y,0.619531,NULL
2914,def_scheme,NULL,man
2914,is_transition,0,NULL
2914,is_off_dodge,0,NULL
2914,is_right_handed,1,NULL
2914,shot_quality,1,NULL
2914,clean_save,1,NULL
2914,goal_loc_x,0.722357,NULL
2914,goal_loc_y,0.619531,NULL
2915,is_transition,1,NULL
2915,is_off_dodge,0,NULL
2915,is_right_handed,0,NULL
2915,shot_quality,3,NULL
2915,goal_loc_x,0.766349,NULL
2915,goal_loc_y,0.144531,NULL
2915,field_loc_x,0.414013,NULL
2915,field_loc_y,0.274531,NULL
2916,field_loc_x,0.43527,NULL
2916,field_loc_y,0.369531,NULL
2916,def_scheme,NULL,man
2916,is_transition,0,NULL
2916,is_off_dodge,1,NULL
2916,is_right_handed,1,NULL
2916,shot_quality,3,NULL
2916,goal_loc_x,0.448628,NULL
2916,goal_loc_y,0.794531,NULL
2919,field_loc_x,0.571922,NULL
2919,field_loc_y,0.374531,NULL
2919,def_scheme,NULL,man
2919,is_transition,0,NULL
2919,is_off_dodge,1,NULL
2919,is_right_handed,1,NULL
2919,shot_quality,2,NULL
2919,goal_loc_x,0.140683,NULL
2919,goal_loc_y,0.504531,NULL
2920,field_loc_x,0.441344,NULL
2920,field_loc_y,0.699531,NULL
2920,def_scheme,NULL,zone
2920,is_transition,0,NULL
2920,is_off_dodge,0,NULL
2920,is_right_handed,1,NULL
2920,shot_quality,1,NULL
2920,goal_loc_x,0.238444,NULL
2920,goal_loc_y,0.659531,NULL
2921,field_loc_x,0.574959,NULL
2921,field_loc_y,0.614531,NULL
2921,def_scheme,NULL,man
2921,is_transition,0,NULL
2921,is_off_dodge,0,NULL
2921,is_right_handed,1,NULL
2921,shot_quality,2,NULL
2921,goal_loc_x,0.512172,NULL
2921,goal_loc_y,0.739531,NULL
2922,field_loc_x,0.368463,NULL
2922,field_loc_y,0.539531,NULL
2922,def_scheme,NULL,man
2922,is_transition,0,NULL
2922,is_off_dodge,1,NULL
2922,is_right_handed,0,NULL
2922,shot_quality,3,NULL
2922,clean_save,0,NULL
2922,goal_loc_x,0.453516,NULL
2922,goal_loc_y,0.144531,NULL
2924,field_loc_x,0.496005,NULL
2924,field_loc_y,0.524531,NULL
2924,is_transition,1,NULL
2924,is_off_dodge,1,NULL
2924,is_right_handed,1,NULL
2924,shot_quality,2,NULL
2924,goal_loc_x,0.580605,NULL
2924,goal_loc_y,0.824531,NULL
2926,field_loc_x,0.365426,NULL
2926,field_loc_y,0.599531,NULL
2926,def_scheme,NULL,zone
2926,is_transition,0,NULL
2926,is_off_dodge,0,NULL
2926,is_right_handed,1,NULL
2926,shot_quality,2,NULL
2926,goal_loc_x,0.4193,NULL
2926,goal_loc_y,0.694531,NULL
2929,field_loc_x,0.441344,NULL
2929,field_loc_y,0.739531,NULL
2929,is_transition,1,NULL
2929,is_off_dodge,0,NULL
2929,is_right_handed,1,NULL
2929,shot_quality,1,NULL
2929,clean_save,0,NULL
2929,goal_loc_x,0.424188,NULL
2929,goal_loc_y,0.149531,NULL
2930,field_loc_x,0.365426,NULL
2930,field_loc_y,0.554531,NULL
2930,is_transition,1,NULL
2930,is_off_dodge,0,NULL
2930,is_right_handed,1,NULL
2930,shot_quality,2,NULL
2930,clean_save,1,NULL
2930,goal_loc_x,0.737021,NULL
2930,goal_loc_y,0.674531,NULL
2931,field_loc_x,0.40794,NULL
2931,field_loc_y,0.679531,NULL
2931,def_scheme,NULL,man
2931,is_transition,0,NULL
2931,is_off_dodge,1,NULL
2931,is_right_handed,1,NULL
2931,shot_quality,2,NULL
2931,clean_save,0,NULL
2931,goal_loc_x,0.46818,NULL
2931,goal_loc_y,0.694531,NULL
2932,field_loc_x,0.565849,NULL
2932,field_loc_y,0.739531,NULL
2932,def_scheme,NULL,zone
2932,is_transition,0,NULL
2932,is_off_dodge,1,NULL
2932,is_right_handed,0,NULL
2932,shot_quality,1,NULL
2932,goal_loc_x,0.697917,NULL
2932,goal_loc_y,0.699531,NULL
2934,field_loc_x,0.468674,NULL
2934,field_loc_y,0.324531,NULL
2934,def_scheme,NULL,man
2934,is_transition,0,NULL
2934,is_off_dodge,1,NULL
2934,is_right_handed,0,NULL
2934,shot_quality,2,NULL
2934,goal_loc_x,0.477956,NULL
2934,goal_loc_y,0.149531,NULL
2942,field_loc_x,0.568886,NULL
2942,field_loc_y,0.684531,NULL
2942,is_transition,1,NULL
2942,is_off_dodge,0,NULL
2942,is_right_handed,0,NULL
2942,shot_quality,1,NULL
2942,clean_save,0,NULL
2942,goal_loc_x,0.253108,NULL
2942,goal_loc_y,0.154531,NULL
2945,field_loc_x,0.39883,NULL
2945,field_loc_y,0.644531,NULL
2945,is_transition,1,NULL
2945,is_off_dodge,0,NULL
2945,is_right_handed,1,NULL
2945,shot_quality,2,NULL
2945,clean_save,1,NULL
2945,goal_loc_x,0.751685,NULL
2945,goal_loc_y,0.644531,NULL
2963,field_loc_x,0.410977,NULL
2963,field_loc_y,0.549531,NULL
2963,goal_loc_x,0.756573,NULL
2963,goal_loc_y,0.369531,NULL
2963,def_scheme,NULL,man
2963,is_transition,0,NULL
2963,is_off_dodge,1,NULL
2963,is_right_handed,0,NULL
2963,shot_quality,2,NULL
2963,clean_save,1,NULL
3043,field_loc_x,0.380609,NULL
3043,field_loc_y,0.504531,NULL
3043,def_scheme,NULL,man
3043,is_transition,0,NULL
3043,is_off_dodge,1,NULL
3043,is_right_handed,0,NULL
3043,shot_quality,3,NULL
3043,goal_loc_x,0.898326,NULL
3043,goal_loc_y,0.329531,NULL
3046,field_loc_x,0.480821,NULL
3046,field_loc_y,0.409531,NULL
3046,def_scheme,NULL,man
3046,is_transition,0,NULL
3046,is_off_dodge,1,NULL
3046,is_right_handed,0,NULL
3046,shot_quality,2,NULL
3046,goal_loc_x,0.257996,NULL
3046,goal_loc_y,0.149531,NULL
3048,field_loc_x,0.562812,NULL
3048,field_loc_y,0.359531,NULL
3048,def_scheme,NULL,man
3048,is_transition,0,NULL
3048,is_off_dodge,1,NULL
3048,is_right_handed,1,NULL
3048,shot_quality,3,NULL
3048,goal_loc_x,0.121131,NULL
3048,goal_loc_y,0.154531,NULL
3049,field_loc_x,0.410977,NULL
3049,field_loc_y,0.619531,NULL
3049,is_transition,1,NULL
3049,is_off_dodge,0,NULL
3049,is_right_handed,1,NULL
3049,shot_quality,2,NULL
3049,goal_loc_x,0.27266,NULL
3049,goal_loc_y,0.699531,NULL
3051,field_loc_x,0.43527,NULL
3051,field_loc_y,0.419531,NULL
3051,def_scheme,NULL,man
3051,is_transition,0,NULL
3051,is_off_dodge,1,NULL
3051,is_right_handed,0,NULL
3051,shot_quality,2,NULL
3051,goal_loc_x,0.091803,NULL
3051,goal_loc_y,0.149531,NULL
3053,field_loc_x,0.577996,NULL
3053,field_loc_y,0.614531,NULL
3053,def_scheme,NULL,man
3053,is_transition,0,NULL
3053,is_off_dodge,1,NULL
3053,is_right_handed,0,NULL
3053,shot_quality,1,NULL
3053,goal_loc_x,0.756573,NULL
3053,goal_loc_y,0.689531,NULL
3056,field_loc_x,0.532445,NULL
3056,field_loc_y,0.244531,NULL
3056,is_transition,1,NULL
3056,is_off_dodge,1,NULL
3056,is_right_handed,1,NULL
3056,shot_quality,3,NULL
3056,clean_save,0,NULL
3056,goal_loc_x,0.51706,NULL
3056,goal_loc_y,0.144531,NULL
3060,is_transition,1,NULL
3060,is_off_dodge,1,NULL
3060,is_right_handed,0,NULL
3060,shot_quality,1,NULL
3060,clean_save,0,NULL
3060,goal_loc_x,0.316652,NULL
3060,goal_loc_y,0.394531,NULL
3062,field_loc_x,0.44438,NULL
3062,field_loc_y,0.629531,NULL
3062,def_scheme,NULL,man
3062,is_transition,0,NULL
3062,is_off_dodge,0,NULL
3062,is_right_handed,0,NULL
3062,shot_quality,1,NULL
3062,clean_save,0,NULL
3062,goal_loc_x,0.756573,NULL
3062,goal_loc_y,0.504531,NULL
3064,field_loc_x,0.410977,NULL
3064,field_loc_y,0.639531,NULL
3064,def_scheme,NULL,man
3064,is_transition,0,NULL
3064,is_right_handed,1,NULL
3064,shot_quality,1,NULL
3064,goal_loc_x,0.878774,NULL
3064,goal_loc_y,0.154531,NULL
3066,field_loc_x,0.544592,NULL
3066,field_loc_y,0.689531,NULL
3066,is_transition,1,NULL
3066,is_off_dodge,1,NULL
3066,is_right_handed,0,NULL
3066,shot_quality,1,NULL
3066,goal_loc_x,0.561053,NULL
3066,goal_loc_y,0.139531,NULL
3068,field_loc_x,0.590143,NULL
3068,field_loc_y,0.434531,NULL
3068,def_scheme,NULL,man
3068,is_transition,0,NULL
3068,is_off_dodge,0,NULL
3068,is_right_handed,0,NULL
3068,shot_quality,2,NULL
3068,goal_loc_x,0.878774,NULL
3068,goal_loc_y,0.129531,NULL
3069,def_scheme,NULL,man
3069,is_transition,0,NULL
3069,is_off_dodge,1,NULL
3069,is_right_handed,1,NULL
3069,shot_quality,2,NULL
3069,clean_save,1,NULL
3069,goal_loc_x,0.722357,NULL
3069,goal_loc_y,0.699531,NULL
3070,field_loc_x,0.289508,NULL
3070,field_loc_y,0.494531,NULL
3070,is_transition,1,NULL
3070,is_off_dodge,0,NULL
3070,is_right_handed,1,NULL
3070,shot_quality,3,NULL
3070,clean_save,1,NULL
3070,goal_loc_x,0.717469,NULL
3070,goal_loc_y,0.424531,NULL
3071,field_loc_x,0.550665,NULL
3071,field_loc_y,0.284531,NULL
3071,is_transition,1,NULL
3071,is_off_dodge,1,NULL
3071,is_right_handed,1,NULL
3071,shot_quality,3,NULL
3071,goal_loc_x,0.644149,NULL
3071,goal_loc_y,0.684531,NULL
3072,field_loc_x,0.565849,NULL
3072,field_loc_y,0.719531,NULL
3072,def_scheme,NULL,man
3072,is_transition,0,NULL
3072,is_off_dodge,1,NULL
3072,is_right_handed,0,NULL
3072,shot_quality,1,NULL
3072,goal_loc_x,0.668589,NULL
3072,goal_loc_y,0.684531,NULL
3073,field_loc_x,0.553702,NULL
3073,field_loc_y,0.604531,NULL
3073,is_transition,0,NULL
3073,is_off_dodge,0,NULL
3073,is_right_handed,1,NULL
3073,shot_quality,1,NULL
3073,goal_loc_x,0.531724,NULL
3073,goal_loc_y,0.684531,NULL
3074,field_loc_x,0.529408,NULL
3074,field_loc_y,0.624531,NULL
3074,def_scheme,NULL,man
3074,is_transition,0,NULL
3074,is_off_dodge,0,NULL
3074,is_right_handed,1,NULL
3074,shot_quality,1,NULL
3074,goal_loc_x,0.741909,NULL
